:0;:1;:2;u_x;u_y;u_z
5.55;0.95;0;0.00E+00;0.00E+00;1.72E-08
5.55;1;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.05;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.1;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.15;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.2;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.25;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.3;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.35;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.4;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.45;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.5;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.55;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.6;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.65;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.7;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.75;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.8;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.85;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.9;0;0.00E+00;0.00E+00;1.72E-08
5.55;1.95;0;0.00E+00;0.00E+00;1.72E-08
5.55;2;0;0.00E+00;0.00E+00;1.72E-08
5.5;0;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.05;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.1;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.15;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.2;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.25;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.3;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.35;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.4;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.45;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.5;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.55;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.6;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.65;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.7;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.75;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.8;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.85;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.9;0;0.00E+00;0.00E+00;1.72E-08
5.5;0.95;0;0.00E+00;0.00E+00;1.72E-08
5.5;1;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.05;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.1;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.15;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.2;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.25;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.3;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.35;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.4;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.45;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.5;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.55;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.6;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.65;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.7;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.75;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.8;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.85;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.9;0;0.00E+00;0.00E+00;1.72E-08
5.5;1.95;0;0.00E+00;0.00E+00;1.72E-08
5.5;2;0;0.00E+00;0.00E+00;1.72E-08
5.45;0;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.05;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.1;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.15;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.2;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.25;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.3;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.35;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.4;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.45;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.5;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.55;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.6;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.65;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.7;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.75;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.8;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.85;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.9;0;0.00E+00;0.00E+00;1.72E-08
5.45;0.95;0;0.00E+00;0.00E+00;1.72E-08
5.45;1;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.05;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.1;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.15;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.2;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.25;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.3;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.35;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.4;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.45;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.5;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.55;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.6;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.65;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.7;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.75;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.8;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.85;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.9;0;0.00E+00;0.00E+00;1.72E-08
5.45;1.95;0;0.00E+00;0.00E+00;1.72E-08
5.45;2;0;0.00E+00;0.00E+00;1.72E-08
5.4;0;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.05;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.1;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.15;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.2;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.25;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.3;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.35;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.4;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.45;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.5;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.55;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.6;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.65;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.7;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.75;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.8;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.85;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.9;0;0.00E+00;0.00E+00;1.72E-08
5.4;0.95;0;0.00E+00;0.00E+00;1.72E-08
5.4;1;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.05;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.1;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.15;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.2;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.25;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.3;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.35;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.4;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.45;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.5;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.55;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.6;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.65;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.7;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.75;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.8;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.85;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.9;0;0.00E+00;0.00E+00;1.72E-08
5.4;1.95;0;0.00E+00;0.00E+00;1.72E-08
5.4;2;0;0.00E+00;0.00E+00;1.72E-08
5.35;0;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.05;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.1;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.15;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.2;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.25;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.3;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.35;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.4;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.45;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.5;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.55;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.6;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.65;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.7;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.75;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.8;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.85;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.9;0;0.00E+00;0.00E+00;1.72E-08
5.35;0.95;0;0.00E+00;0.00E+00;1.72E-08
5.35;1;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.05;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.1;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.15;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.2;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.25;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.3;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.35;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.4;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.45;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.5;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.55;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.6;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.65;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.7;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.75;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.8;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.85;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.9;0;0.00E+00;0.00E+00;1.72E-08
5.35;1.95;0;0.00E+00;0.00E+00;1.72E-08
5.35;2;0;0.00E+00;0.00E+00;1.72E-08
5.3;0;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.05;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.1;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.15;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.2;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.25;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.3;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.35;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.4;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.45;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.5;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.55;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.6;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.65;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.7;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.75;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.8;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.85;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.9;0;0.00E+00;0.00E+00;1.72E-08
5.3;0.95;0;0.00E+00;0.00E+00;1.72E-08
5.3;1;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.05;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.1;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.15;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.2;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.25;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.3;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.35;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.4;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.45;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.5;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.55;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.6;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.65;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.7;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.75;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.8;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.85;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.9;0;0.00E+00;0.00E+00;1.72E-08
5.3;1.95;0;0.00E+00;0.00E+00;1.72E-08
5.3;2;0;0.00E+00;0.00E+00;1.72E-08
5.25;0;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.05;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.1;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.15;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.2;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.25;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.3;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.35;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.4;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.45;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.5;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.55;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.6;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.65;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.7;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.75;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.8;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.85;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.9;0;0.00E+00;0.00E+00;1.72E-08
5.25;0.95;0;0.00E+00;0.00E+00;1.72E-08
5.25;1;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.05;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.1;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.15;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.2;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.25;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.3;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.35;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.4;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.45;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.5;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.55;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.6;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.65;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.7;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.75;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.8;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.85;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.9;0;0.00E+00;0.00E+00;1.72E-08
5.25;1.95;0;0.00E+00;0.00E+00;1.72E-08
5.25;2;0;0.00E+00;0.00E+00;1.72E-08
5.2;0;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.05;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.1;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.15;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.2;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.25;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.3;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.35;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.4;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.45;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.5;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.55;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.6;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.65;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.7;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.75;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.8;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.85;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.9;0;0.00E+00;0.00E+00;1.72E-08
5.2;0.95;0;0.00E+00;0.00E+00;1.72E-08
5.2;1;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.05;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.1;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.15;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.2;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.25;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.3;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.35;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.4;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.45;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.5;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.55;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.6;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.65;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.7;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.75;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.8;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.85;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.9;0;0.00E+00;0.00E+00;1.72E-08
5.2;1.95;0;0.00E+00;0.00E+00;1.72E-08
5.2;2;0;0.00E+00;0.00E+00;1.72E-08
5.15;0;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.05;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.1;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.15;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.2;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.25;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.3;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.35;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.4;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.45;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.5;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.55;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.6;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.65;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.7;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.75;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.8;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.85;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.9;0;0.00E+00;0.00E+00;1.72E-08
5.15;0.95;0;0.00E+00;0.00E+00;1.72E-08
5.15;1;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.05;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.1;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.15;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.2;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.25;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.3;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.35;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.4;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.45;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.5;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.55;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.6;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.65;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.7;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.75;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.8;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.85;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.9;0;0.00E+00;0.00E+00;1.72E-08
5.15;1.95;0;0.00E+00;0.00E+00;1.72E-08
5.15;2;0;0.00E+00;0.00E+00;1.72E-08
5.1;0;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.05;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.1;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.15;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.2;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.25;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.3;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.35;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.4;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.45;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.5;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.55;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.6;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.65;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.7;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.75;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.8;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.85;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.9;0;0.00E+00;0.00E+00;1.72E-08
5.1;0.95;0;0.00E+00;0.00E+00;1.72E-08
5.1;1;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.05;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.1;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.15;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.2;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.25;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.3;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.35;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.4;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.45;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.5;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.55;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.6;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.65;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.7;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.75;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.8;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.85;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.9;0;0.00E+00;0.00E+00;1.72E-08
5.1;1.95;0;0.00E+00;0.00E+00;1.72E-08
5.1;2;0;0.00E+00;0.00E+00;1.72E-08
5.05;0;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.05;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.1;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.15;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.2;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.25;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.3;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.35;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.4;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.45;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.5;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.55;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.6;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.65;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.7;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.75;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.8;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.85;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.9;0;0.00E+00;0.00E+00;1.72E-08
5.05;0.95;0;0.00E+00;0.00E+00;1.72E-08
5.05;1;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.05;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.1;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.15;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.2;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.25;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.3;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.35;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.4;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.45;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.5;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.55;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.6;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.65;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.7;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.75;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.8;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.85;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.9;0;0.00E+00;0.00E+00;1.72E-08
5.05;1.95;0;0.00E+00;0.00E+00;1.72E-08
5.05;2;0;0.00E+00;0.00E+00;1.72E-08
5;0;0;0.00E+00;0.00E+00;1.72E-08
5;0.05;0;0.00E+00;0.00E+00;1.72E-08
5;0.1;0;0.00E+00;0.00E+00;1.72E-08
5;0.15;0;0.00E+00;0.00E+00;1.72E-08
5;0.2;0;0.00E+00;0.00E+00;1.72E-08
5;0.25;0;0.00E+00;0.00E+00;1.72E-08
5;0.3;0;0.00E+00;0.00E+00;1.72E-08
5;0.35;0;0.00E+00;0.00E+00;1.72E-08
5;0.4;0;0.00E+00;0.00E+00;1.72E-08
5;0.45;0;0.00E+00;0.00E+00;1.72E-08
5;0.5;0;0.00E+00;0.00E+00;1.72E-08
5;0.55;0;0.00E+00;0.00E+00;1.72E-08
5;0.6;0;0.00E+00;0.00E+00;1.72E-08
5;0.65;0;0.00E+00;0.00E+00;1.72E-08
5;0.7;0;0.00E+00;0.00E+00;1.72E-08
5;0.75;0;0.00E+00;0.00E+00;1.72E-08
5;0.8;0;0.00E+00;0.00E+00;1.72E-08
5;0.85;0;0.00E+00;0.00E+00;1.72E-08
5;0.9;0;0.00E+00;0.00E+00;1.72E-08
5;0.95;0;0.00E+00;0.00E+00;1.72E-08
5;1;0;0.00E+00;0.00E+00;1.72E-08
5;1.05;0;0.00E+00;0.00E+00;1.72E-08
