Points:0;Points:1;Points:2;u_x;u_y;u_z
7.25;1.3;0;0.00E+00;0.00E+00;8.45E-05
7.25;1.35;0;0.00E+00;0.00E+00;8.40E-05
7.25;1.4;0;0.00E+00;0.00E+00;8.47E-05
7.25;1.45;0;0.00E+00;0.00E+00;8.41E-05
7.25;1.5;0;0.00E+00;0.00E+00;8.48E-05
7.25;1.55;0;0.00E+00;0.00E+00;8.43E-05
7.25;1.6;0;0.00E+00;0.00E+00;8.49E-05
7.25;1.65;0;0.00E+00;0.00E+00;8.44E-05
7.25;1.7;0;0.00E+00;0.00E+00;8.51E-05
7.25;1.75;0;0.00E+00;0.00E+00;8.46E-05
7.25;1.8;0;0.00E+00;0.00E+00;8.52E-05
7.25;1.85;0;0.00E+00;0.00E+00;8.47E-05
7.25;1.9;0;0.00E+00;0.00E+00;8.54E-05
7.25;1.95;0;0.00E+00;0.00E+00;8.49E-05
7.25;2;0;0.00E+00;0.00E+00;8.55E-05
7.3;0;0;0.00E+00;0.00E+00;8.23E-05
7.3;0.05;0;0.00E+00;0.00E+00;8.29E-05
7.3;0.1;0;0.00E+00;0.00E+00;8.24E-05
7.3;0.15;0;0.00E+00;0.00E+00;8.31E-05
7.3;0.2;0;0.00E+00;0.00E+00;8.26E-05
7.3;0.25;0;0.00E+00;0.00E+00;8.32E-05
7.3;0.3;0;0.00E+00;0.00E+00;8.27E-05
7.3;0.35;0;0.00E+00;0.00E+00;8.34E-05
7.3;0.4;0;0.00E+00;0.00E+00;8.28E-05
7.3;0.45;0;0.00E+00;0.00E+00;8.35E-05
7.3;0.5;0;0.00E+00;0.00E+00;8.30E-05
7.3;0.55;0;0.00E+00;0.00E+00;8.37E-05
7.3;0.6;0;0.00E+00;0.00E+00;8.31E-05
7.3;0.65;0;0.00E+00;0.00E+00;8.38E-05
7.3;0.7;0;0.00E+00;0.00E+00;8.33E-05
7.3;0.75;0;0.00E+00;0.00E+00;8.39E-05
7.3;0.8;0;0.00E+00;0.00E+00;8.34E-05
7.3;0.85;0;0.00E+00;0.00E+00;8.41E-05
7.3;0.9;0;0.00E+00;0.00E+00;8.36E-05
7.3;0.95;0;0.00E+00;0.00E+00;8.42E-05
7.3;1;0;0.00E+00;0.00E+00;8.37E-05
7.3;1.05;0;0.00E+00;0.00E+00;8.44E-05
7.3;1.1;0;0.00E+00;0.00E+00;8.39E-05
7.3;1.15;0;0.00E+00;0.00E+00;8.45E-05
7.3;1.2;0;0.00E+00;0.00E+00;8.40E-05
7.3;1.25;0;0.00E+00;0.00E+00;8.47E-05
7.3;1.3;0;0.00E+00;0.00E+00;8.41E-05
7.3;1.35;0;0.00E+00;0.00E+00;8.48E-05
7.3;1.4;0;0.00E+00;0.00E+00;8.43E-05
7.3;1.45;0;0.00E+00;0.00E+00;8.50E-05
7.3;1.5;0;0.00E+00;0.00E+00;8.44E-05
7.3;1.55;0;0.00E+00;0.00E+00;8.51E-05
7.3;1.6;0;0.00E+00;0.00E+00;8.46E-05
7.3;1.65;0;0.00E+00;0.00E+00;8.52E-05
7.3;1.7;0;0.00E+00;0.00E+00;8.47E-05
7.3;1.75;0;0.00E+00;0.00E+00;8.54E-05
7.3;1.8;0;0.00E+00;0.00E+00;8.49E-05
7.3;1.85;0;0.00E+00;0.00E+00;8.55E-05
7.3;1.9;0;0.00E+00;0.00E+00;8.50E-05
7.3;1.95;0;0.00E+00;0.00E+00;8.57E-05
7.3;2;0;0.00E+00;0.00E+00;8.52E-05
7.35;0;0;0.00E+00;0.00E+00;8.31E-05
7.35;0.05;0;0.00E+00;0.00E+00;8.26E-05
7.35;0.1;0;0.00E+00;0.00E+00;8.32E-05
7.35;0.15;0;0.00E+00;0.00E+00;8.27E-05
7.35;0.2;0;0.00E+00;0.00E+00;8.34E-05
7.35;0.25;0;0.00E+00;0.00E+00;8.29E-05
7.35;0.3;0;0.00E+00;0.00E+00;8.35E-05
7.35;0.35;0;0.00E+00;0.00E+00;8.30E-05
7.35;0.4;0;0.00E+00;0.00E+00;8.37E-05
7.35;0.45;0;0.00E+00;0.00E+00;8.31E-05
7.35;0.5;0;0.00E+00;0.00E+00;8.38E-05
7.35;0.55;0;0.00E+00;0.00E+00;8.33E-05
7.35;0.6;0;0.00E+00;0.00E+00;8.39E-05
7.35;0.65;0;0.00E+00;0.00E+00;8.34E-05
7.35;0.7;0;0.00E+00;0.00E+00;8.41E-05
7.35;0.75;0;0.00E+00;0.00E+00;8.36E-05
7.35;0.8;0;0.00E+00;0.00E+00;8.42E-05
7.35;0.85;0;0.00E+00;0.00E+00;8.37E-05
7.35;0.9;0;0.00E+00;0.00E+00;8.44E-05
7.35;0.95;0;0.00E+00;0.00E+00;8.39E-05
7.35;1;0;0.00E+00;0.00E+00;8.45E-05
7.35;1.05;0;0.00E+00;0.00E+00;8.40E-05
7.35;1.1;0;0.00E+00;0.00E+00;8.47E-05
7.35;1.15;0;0.00E+00;0.00E+00;8.42E-05
7.35;1.2;0;0.00E+00;0.00E+00;8.48E-05
7.35;1.25;0;0.00E+00;0.00E+00;8.43E-05
7.35;1.3;0;0.00E+00;0.00E+00;8.50E-05
7.35;1.35;0;0.00E+00;0.00E+00;8.44E-05
7.35;1.4;0;0.00E+00;0.00E+00;8.51E-05
7.35;1.45;0;0.00E+00;0.00E+00;8.46E-05
7.35;1.5;0;0.00E+00;0.00E+00;8.52E-05
7.35;1.55;0;0.00E+00;0.00E+00;8.47E-05
7.35;1.6;0;0.00E+00;0.00E+00;8.54E-05
7.35;1.65;0;0.00E+00;0.00E+00;8.49E-05
7.35;1.7;0;0.00E+00;0.00E+00;8.55E-05
7.35;1.75;0;0.00E+00;0.00E+00;8.50E-05
7.35;1.8;0;0.00E+00;0.00E+00;8.57E-05
7.35;1.85;0;0.00E+00;0.00E+00;8.52E-05
7.35;1.9;0;0.00E+00;0.00E+00;8.58E-05
7.35;1.95;0;0.00E+00;0.00E+00;8.53E-05
7.35;2;0;0.00E+00;0.00E+00;8.60E-05
7.4;0;0;0.00E+00;0.00E+00;8.27E-05
7.4;0.05;0;0.00E+00;0.00E+00;8.34E-05
7.4;0.1;0;0.00E+00;0.00E+00;8.28E-05
7.4;0.15;0;0.00E+00;0.00E+00;8.35E-05
7.4;0.2;0;0.00E+00;0.00E+00;8.30E-05
7.4;0.25;0;0.00E+00;0.00E+00;8.37E-05
7.4;0.3;0;0.00E+00;0.00E+00;8.31E-05
7.4;0.35;0;0.00E+00;0.00E+00;8.38E-05
7.4;0.4;0;0.00E+00;0.00E+00;8.33E-05
7.4;0.45;0;0.00E+00;0.00E+00;8.39E-05
7.4;0.5;0;0.00E+00;0.00E+00;8.34E-05
7.4;0.55;0;0.00E+00;0.00E+00;8.41E-05
7.4;0.6;0;0.00E+00;0.00E+00;8.36E-05
7.4;0.65;0;0.00E+00;0.00E+00;8.42E-05
7.4;0.7;0;0.00E+00;0.00E+00;8.37E-05
7.4;0.75;0;0.00E+00;0.00E+00;8.44E-05
7.4;0.8;0;0.00E+00;0.00E+00;8.39E-05
7.4;0.85;0;0.00E+00;0.00E+00;8.45E-05
7.4;0.9;0;0.00E+00;0.00E+00;8.40E-05
7.4;0.95;0;0.00E+00;0.00E+00;8.47E-05
7.4;1;0;0.00E+00;0.00E+00;8.41E-05
7.4;1.05;0;0.00E+00;0.00E+00;8.48E-05
7.4;1.1;0;0.00E+00;0.00E+00;8.43E-05
7.4;1.15;0;0.00E+00;0.00E+00;8.50E-05
7.4;1.2;0;0.00E+00;0.00E+00;8.44E-05
7.4;1.25;0;0.00E+00;0.00E+00;8.51E-05
7.4;1.3;0;0.00E+00;0.00E+00;8.46E-05
7.4;1.35;0;0.00E+00;0.00E+00;8.52E-05
7.4;1.4;0;0.00E+00;0.00E+00;8.47E-05
7.4;1.45;0;0.00E+00;0.00E+00;8.54E-05
7.4;1.5;0;0.00E+00;0.00E+00;8.49E-05
7.4;1.55;0;0.00E+00;0.00E+00;8.55E-05
7.4;1.6;0;0.00E+00;0.00E+00;8.50E-05
7.4;1.65;0;0.00E+00;0.00E+00;8.57E-05
7.4;1.7;0;0.00E+00;0.00E+00;8.52E-05
7.4;1.75;0;0.00E+00;0.00E+00;8.58E-05
7.4;1.8;0;0.00E+00;0.00E+00;8.53E-05
7.4;1.85;0;0.00E+00;0.00E+00;8.60E-05
7.4;1.9;0;0.00E+00;0.00E+00;8.54E-05
7.4;1.95;0;0.00E+00;0.00E+00;8.61E-05
7.4;2;0;0.00E+00;0.00E+00;8.56E-05
7.45;0;0;0.00E+00;0.00E+00;8.35E-05
7.45;0.05;0;0.00E+00;0.00E+00;8.30E-05
7.45;0.1;0;0.00E+00;0.00E+00;8.36E-05
7.45;0.15;0;0.00E+00;0.00E+00;8.31E-05
7.45;0.2;0;0.00E+00;0.00E+00;8.38E-05
7.45;0.25;0;0.00E+00;0.00E+00;8.33E-05
7.45;0.3;0;0.00E+00;0.00E+00;8.39E-05
7.45;0.35;0;0.00E+00;0.00E+00;8.34E-05
7.45;0.4;0;0.00E+00;0.00E+00;8.41E-05
7.45;0.45;0;0.00E+00;0.00E+00;8.36E-05
7.45;0.5;0;0.00E+00;0.00E+00;8.42E-05
7.45;0.55;0;0.00E+00;0.00E+00;8.37E-05
7.45;0.6;0;0.00E+00;0.00E+00;8.44E-05
7.45;0.65;0;0.00E+00;0.00E+00;8.38E-05
7.45;0.7;0;0.00E+00;0.00E+00;8.45E-05
7.45;0.75;0;0.00E+00;0.00E+00;8.40E-05
7.45;0.8;0;0.00E+00;0.00E+00;8.47E-05
7.45;0.85;0;0.00E+00;0.00E+00;8.41E-05
7.45;0.9;0;0.00E+00;0.00E+00;8.48E-05
7.45;0.95;0;0.00E+00;0.00E+00;8.43E-05
7.45;1;0;0.00E+00;0.00E+00;8.49E-05
7.45;1.05;0;0.00E+00;0.00E+00;8.44E-05
7.45;1.1;0;0.00E+00;0.00E+00;8.51E-05
7.45;1.15;0;0.00E+00;0.00E+00;8.46E-05
7.45;1.2;0;0.00E+00;0.00E+00;8.52E-05
7.45;1.25;0;0.00E+00;0.00E+00;8.47E-05
7.45;1.3;0;0.00E+00;0.00E+00;8.54E-05
7.45;1.35;0;0.00E+00;0.00E+00;8.49E-05
7.45;1.4;0;0.00E+00;0.00E+00;8.55E-05
7.45;1.45;0;0.00E+00;0.00E+00;8.50E-05
7.45;1.5;0;0.00E+00;0.00E+00;8.57E-05
7.45;1.55;0;0.00E+00;0.00E+00;8.51E-05
7.45;1.6;0;0.00E+00;0.00E+00;8.58E-05
7.45;1.65;0;0.00E+00;0.00E+00;8.53E-05
7.45;1.7;0;0.00E+00;0.00E+00;8.60E-05
7.45;1.75;0;0.00E+00;0.00E+00;8.54E-05
7.45;1.8;0;0.00E+00;0.00E+00;8.61E-05
7.45;1.85;0;0.00E+00;0.00E+00;8.56E-05
7.45;1.9;0;0.00E+00;0.00E+00;8.62E-05
7.45;1.95;0;0.00E+00;0.00E+00;8.57E-05
7.45;2;0;0.00E+00;0.00E+00;8.64E-05
7.5;0;0;0.00E+00;0.00E+00;8.31E-05
7.5;0.05;0;0.00E+00;0.00E+00;8.38E-05
7.5;0.1;0;0.00E+00;0.00E+00;8.33E-05
7.5;0.15;0;0.00E+00;0.00E+00;8.39E-05
7.5;0.2;0;0.00E+00;0.00E+00;8.34E-05
7.5;0.25;0;0.00E+00;0.00E+00;8.41E-05
7.5;0.3;0;0.00E+00;0.00E+00;8.35E-05
7.5;0.35;0;0.00E+00;0.00E+00;8.42E-05
7.5;0.4;0;0.00E+00;0.00E+00;8.37E-05
7.5;0.45;0;0.00E+00;0.00E+00;8.44E-05
7.5;0.5;0;0.00E+00;0.00E+00;8.38E-05
7.5;0.55;0;0.00E+00;0.00E+00;8.45E-05
7.5;0.6;0;0.00E+00;0.00E+00;8.40E-05
7.5;0.65;0;0.00E+00;0.00E+00;8.46E-05
7.5;0.7;0;0.00E+00;0.00E+00;8.41E-05
7.5;0.75;0;0.00E+00;0.00E+00;8.48E-05
7.5;0.8;0;0.00E+00;0.00E+00;8.43E-05
7.5;0.85;0;0.00E+00;0.00E+00;8.49E-05
7.5;0.9;0;0.00E+00;0.00E+00;8.44E-05
7.5;0.95;0;0.00E+00;0.00E+00;8.51E-05
7.5;1;0;0.00E+00;0.00E+00;8.46E-05
7.5;1.05;0;0.00E+00;0.00E+00;8.52E-05
7.5;1.1;0;0.00E+00;0.00E+00;8.47E-05
7.5;1.15;0;0.00E+00;0.00E+00;8.54E-05
7.5;1.2;0;0.00E+00;0.00E+00;8.48E-05
7.5;1.25;0;0.00E+00;0.00E+00;8.55E-05
7.5;1.3;0;0.00E+00;0.00E+00;8.50E-05
7.5;1.35;0;0.00E+00;0.00E+00;8.57E-05
7.5;1.4;0;0.00E+00;0.00E+00;8.51E-05
7.5;1.45;0;0.00E+00;0.00E+00;8.58E-05
7.5;1.5;0;0.00E+00;0.00E+00;8.53E-05
7.5;1.55;0;0.00E+00;0.00E+00;8.59E-05
7.5;1.6;0;0.00E+00;0.00E+00;8.54E-05
7.5;1.65;0;0.00E+00;0.00E+00;8.61E-05
7.5;1.7;0;0.00E+00;0.00E+00;8.56E-05
7.5;1.75;0;0.00E+00;0.00E+00;8.62E-05
7.5;1.8;0;0.00E+00;0.00E+00;8.57E-05
7.5;1.85;0;0.00E+00;0.00E+00;8.64E-05
7.5;1.9;0;0.00E+00;0.00E+00;8.59E-05
7.5;1.95;0;0.00E+00;0.00E+00;8.65E-05
7.5;2;0;0.00E+00;0.00E+00;8.60E-05
7.55;0;0;0.00E+00;0.00E+00;8.39E-05
7.55;0.05;0;0.00E+00;0.00E+00;8.34E-05
7.55;0.1;0;0.00E+00;0.00E+00;8.40E-05
7.55;0.15;0;0.00E+00;0.00E+00;8.35E-05
7.55;0.2;0;0.00E+00;0.00E+00;8.42E-05
7.55;0.25;0;0.00E+00;0.00E+00;8.37E-05
7.55;0.3;0;0.00E+00;0.00E+00;8.43E-05
7.55;0.35;0;0.00E+00;0.00E+00;8.38E-05
7.55;0.4;0;0.00E+00;0.00E+00;8.45E-05
7.55;0.45;0;0.00E+00;0.00E+00;8.40E-05
7.55;0.5;0;0.00E+00;0.00E+00;8.46E-05
7.55;0.55;0;0.00E+00;0.00E+00;8.41E-05
7.55;0.6;0;0.00E+00;0.00E+00;8.48E-05
7.55;0.65;0;0.00E+00;0.00E+00;8.42E-05
7.55;0.7;0;0.00E+00;0.00E+00;8.49E-05
7.55;0.75;0;0.00E+00;0.00E+00;8.44E-05
7.55;0.8;0;0.00E+00;0.00E+00;8.50E-05
7.55;0.85;0;0.00E+00;0.00E+00;8.45E-05
7.55;0.9;0;0.00E+00;0.00E+00;8.52E-05
7.55;0.95;0;0.00E+00;0.00E+00;8.47E-05
7.55;1;0;0.00E+00;0.00E+00;8.53E-05
7.55;1.05;0;0.00E+00;0.00E+00;8.48E-05
7.55;1.1;0;0.00E+00;0.00E+00;8.55E-05
7.55;1.15;0;0.00E+00;0.00E+00;8.50E-05
7.55;1.2;0;0.00E+00;0.00E+00;8.56E-05
7.55;1.25;0;0.00E+00;0.00E+00;8.51E-05
7.55;1.3;0;0.00E+00;0.00E+00;8.58E-05
7.55;1.35;0;0.00E+00;0.00E+00;8.53E-05
7.55;1.4;0;0.00E+00;0.00E+00;8.59E-05
7.55;1.45;0;0.00E+00;0.00E+00;8.54E-05
7.55;1.5;0;0.00E+00;0.00E+00;8.61E-05
7.55;1.55;0;0.00E+00;0.00E+00;8.55E-05
7.55;1.6;0;0.00E+00;0.00E+00;8.62E-05
7.55;1.65;0;0.00E+00;0.00E+00;8.57E-05
7.55;1.7;0;0.00E+00;0.00E+00;8.63E-05
7.55;1.75;0;0.00E+00;0.00E+00;8.58E-05
7.55;1.8;0;0.00E+00;0.00E+00;8.65E-05
7.55;1.85;0;0.00E+00;0.00E+00;8.60E-05
7.55;1.9;0;0.00E+00;0.00E+00;8.66E-05
7.55;1.95;0;0.00E+00;0.00E+00;8.61E-05
7.55;2;0;0.00E+00;0.00E+00;8.68E-05
7.6;0;0;0.00E+00;0.00E+00;8.35E-05
7.6;0.05;0;0.00E+00;0.00E+00;8.42E-05
7.6;0.1;0;0.00E+00;0.00E+00;8.36E-05
7.6;0.15;0;0.00E+00;0.00E+00;8.43E-05
7.6;0.2;0;0.00E+00;0.00E+00;8.38E-05
7.6;0.25;0;0.00E+00;0.00E+00;8.44E-05
7.6;0.3;0;0.00E+00;0.00E+00;8.39E-05
7.6;0.35;0;0.00E+00;0.00E+00;8.46E-05
7.6;0.4;0;0.00E+00;0.00E+00;8.41E-05
7.6;0.45;0;0.00E+00;0.00E+00;8.47E-05
7.6;0.5;0;0.00E+00;0.00E+00;8.42E-05
7.6;0.55;0;0.00E+00;0.00E+00;8.49E-05
7.6;0.6;0;0.00E+00;0.00E+00;8.44E-05
7.6;0.65;0;0.00E+00;0.00E+00;8.50E-05
7.6;0.7;0;0.00E+00;0.00E+00;8.45E-05
7.6;0.75;0;0.00E+00;0.00E+00;8.52E-05
7.6;0.8;0;0.00E+00;0.00E+00;8.46E-05
7.6;0.85;0;0.00E+00;0.00E+00;8.53E-05
7.6;0.9;0;0.00E+00;0.00E+00;8.48E-05
7.6;0.95;0;0.00E+00;0.00E+00;8.55E-05
7.6;1;0;0.00E+00;0.00E+00;8.49E-05
7.6;1.05;0;0.00E+00;0.00E+00;8.56E-05
7.6;1.1;0;0.00E+00;0.00E+00;8.51E-05
7.6;1.15;0;0.00E+00;0.00E+00;8.57E-05
7.6;1.2;0;0.00E+00;0.00E+00;8.52E-05
7.6;1.25;0;0.00E+00;0.00E+00;8.59E-05
7.6;1.3;0;0.00E+00;0.00E+00;8.54E-05
7.6;1.35;0;0.00E+00;0.00E+00;8.60E-05
7.6;1.4;0;0.00E+00;0.00E+00;8.55E-05
7.6;1.45;0;0.00E+00;0.00E+00;8.62E-05
7.6;1.5;0;0.00E+00;0.00E+00;8.57E-05
7.6;1.55;0;0.00E+00;0.00E+00;8.63E-05
7.6;1.6;0;0.00E+00;0.00E+00;8.58E-05
7.6;1.65;0;0.00E+00;0.00E+00;8.65E-05
7.6;1.7;0;0.00E+00;0.00E+00;8.59E-05
7.6;1.75;0;0.00E+00;0.00E+00;8.66E-05
7.6;1.8;0;0.00E+00;0.00E+00;8.61E-05
7.6;1.85;0;0.00E+00;0.00E+00;8.67E-05
7.6;1.9;0;0.00E+00;0.00E+00;8.62E-05
7.6;1.95;0;0.00E+00;0.00E+00;8.69E-05
7.6;2;0;0.00E+00;0.00E+00;8.64E-05
7.65;0;0;0.00E+00;0.00E+00;8.43E-05
7.65;0.05;0;0.00E+00;0.00E+00;8.37E-05
7.65;0.1;0;0.00E+00;0.00E+00;8.44E-05
7.65;0.15;0;0.00E+00;0.00E+00;8.39E-05
7.65;0.2;0;0.00E+00;0.00E+00;8.46E-05
7.65;0.25;0;0.00E+00;0.00E+00;8.40E-05
7.65;0.3;0;0.00E+00;0.00E+00;8.47E-05
7.65;0.35;0;0.00E+00;0.00E+00;8.42E-05
7.65;0.4;0;0.00E+00;0.00E+00;8.48E-05
7.65;0.45;0;0.00E+00;0.00E+00;8.43E-05
7.65;0.5;0;0.00E+00;0.00E+00;8.50E-05
7.65;0.55;0;0.00E+00;0.00E+00;8.45E-05
7.65;0.6;0;0.00E+00;0.00E+00;8.51E-05
7.65;0.65;0;0.00E+00;0.00E+00;8.46E-05
7.65;0.7;0;0.00E+00;0.00E+00;8.53E-05
7.65;0.75;0;0.00E+00;0.00E+00;8.48E-05
7.65;0.8;0;0.00E+00;0.00E+00;8.54E-05
7.65;0.85;0;0.00E+00;0.00E+00;8.49E-05
7.65;0.9;0;0.00E+00;0.00E+00;8.56E-05
7.65;0.95;0;0.00E+00;0.00E+00;8.50E-05
7.65;1;0;0.00E+00;0.00E+00;8.57E-05
7.65;1.05;0;0.00E+00;0.00E+00;8.52E-05
7.65;1.1;0;0.00E+00;0.00E+00;8.58E-05
7.65;1.15;0;0.00E+00;0.00E+00;8.53E-05
7.65;1.2;0;0.00E+00;0.00E+00;8.60E-05
7.65;1.25;0;0.00E+00;0.00E+00;8.55E-05
7.65;1.3;0;0.00E+00;0.00E+00;8.61E-05
7.65;1.35;0;0.00E+00;0.00E+00;8.56E-05
7.65;1.4;0;0.00E+00;0.00E+00;8.63E-05
7.65;1.45;0;0.00E+00;0.00E+00;8.58E-05
7.65;1.5;0;0.00E+00;0.00E+00;8.64E-05
7.65;1.55;0;0.00E+00;0.00E+00;8.59E-05
7.65;1.6;0;0.00E+00;0.00E+00;8.66E-05
7.65;1.65;0;0.00E+00;0.00E+00;8.60E-05
7.65;1.7;0;0.00E+00;0.00E+00;8.67E-05
7.65;1.75;0;0.00E+00;0.00E+00;8.62E-05
7.65;1.8;0;0.00E+00;0.00E+00;8.69E-05
7.65;1.85;0;0.00E+00;0.00E+00;8.63E-05
7.65;1.9;0;0.00E+00;0.00E+00;8.70E-05
7.65;1.95;0;0.00E+00;0.00E+00;8.65E-05
7.65;2;0;0.00E+00;0.00E+00;8.71E-05
7.7;0;0;0.00E+00;0.00E+00;8.38E-05
7.7;0.05;0;0.00E+00;0.00E+00;8.45E-05
7.7;0.1;0;0.00E+00;0.00E+00;8.40E-05
7.7;0.15;0;0.00E+00;0.00E+00;8.47E-05
7.7;0.2;0;0.00E+00;0.00E+00;8.41E-05
7.7;0.25;0;0.00E+00;0.00E+00;8.48E-05
7.7;0.3;0;0.00E+00;0.00E+00;8.43E-05
7.7;0.35;0;0.00E+00;0.00E+00;8.49E-05
7.7;0.4;0;0.00E+00;0.00E+00;8.44E-05
7.7;0.45;0;0.00E+00;0.00E+00;8.51E-05
7.7;0.5;0;0.00E+00;0.00E+00;8.46E-05
7.7;0.55;0;0.00E+00;0.00E+00;8.52E-05
7.7;0.6;0;0.00E+00;0.00E+00;8.47E-05
7.7;0.65;0;0.00E+00;0.00E+00;8.54E-05
7.7;0.7;0;0.00E+00;0.00E+00;8.49E-05
7.7;0.75;0;0.00E+00;0.00E+00;8.55E-05
7.7;0.8;0;0.00E+00;0.00E+00;8.50E-05
7.7;0.85;0;0.00E+00;0.00E+00;8.57E-05
7.7;0.9;0;0.00E+00;0.00E+00;8.51E-05
7.7;0.95;0;0.00E+00;0.00E+00;8.58E-05
7.7;1;0;0.00E+00;0.00E+00;8.53E-05
7.7;1.05;0;0.00E+00;0.00E+00;8.59E-05
7.7;1.1;0;0.00E+00;0.00E+00;8.54E-05
7.7;1.15;0;0.00E+00;0.00E+00;8.61E-05
7.7;1.2;0;0.00E+00;0.00E+00;8.56E-05
7.7;1.25;0;0.00E+00;0.00E+00;8.62E-05
7.7;1.3;0;0.00E+00;0.00E+00;8.57E-05
7.7;1.35;0;0.00E+00;0.00E+00;8.64E-05
7.7;1.4;0;0.00E+00;0.00E+00;8.59E-05
7.7;1.45;0;0.00E+00;0.00E+00;8.65E-05
7.7;1.5;0;0.00E+00;0.00E+00;8.60E-05
7.7;1.55;0;0.00E+00;0.00E+00;8.67E-05
7.7;1.6;0;0.00E+00;0.00E+00;8.61E-05
7.7;1.65;0;0.00E+00;0.00E+00;8.68E-05
7.7;1.7;0;0.00E+00;0.00E+00;8.63E-05
7.7;1.75;0;0.00E+00;0.00E+00;8.70E-05
7.7;1.8;0;0.00E+00;0.00E+00;8.64E-05
7.7;1.85;0;0.00E+00;0.00E+00;8.71E-05
7.7;1.9;0;0.00E+00;0.00E+00;8.66E-05
7.7;1.95;0;0.00E+00;0.00E+00;8.72E-05
7.7;2;0;0.00E+00;0.00E+00;8.67E-05
7.75;0;0;0.00E+00;0.00E+00;8.46E-05
7.75;0.05;0;0.00E+00;0.00E+00;8.41E-05
7.75;0.1;0;0.00E+00;0.00E+00;8.47E-05
7.75;0.15;0;0.00E+00;0.00E+00;8.42E-05
7.75;0.2;0;0.00E+00;0.00E+00;8.49E-05
7.75;0.25;0;0.00E+00;0.00E+00;8.44E-05
7.75;0.3;0;0.00E+00;0.00E+00;8.50E-05
7.75;0.35;0;0.00E+00;0.00E+00;8.45E-05
7.75;0.4;0;0.00E+00;0.00E+00;8.52E-05
7.75;0.45;0;0.00E+00;0.00E+00;8.47E-05
7.75;0.5;0;0.00E+00;0.00E+00;8.53E-05
7.75;0.55;0;0.00E+00;0.00E+00;8.48E-05
7.75;0.6;0;0.00E+00;0.00E+00;8.55E-05
7.75;0.65;0;0.00E+00;0.00E+00;8.49E-05
7.75;0.7;0;0.00E+00;0.00E+00;8.56E-05
7.75;0.75;0;0.00E+00;0.00E+00;8.51E-05
7.75;0.8;0;0.00E+00;0.00E+00;8.58E-05
7.75;0.85;0;0.00E+00;0.00E+00;8.52E-05
7.75;0.9;0;0.00E+00;0.00E+00;8.59E-05
7.75;0.95;0;0.00E+00;0.00E+00;8.54E-05
7.75;1;0;0.00E+00;0.00E+00;8.60E-05
7.75;1.05;0;0.00E+00;0.00E+00;8.55E-05
7.75;1.1;0;0.00E+00;0.00E+00;8.62E-05
7.75;1.15;0;0.00E+00;0.00E+00;8.57E-05
7.75;1.2;0;0.00E+00;0.00E+00;8.63E-05
7.75;1.25;0;0.00E+00;0.00E+00;8.58E-05
7.75;1.3;0;0.00E+00;0.00E+00;8.65E-05
7.75;1.35;0;0.00E+00;0.00E+00;8.59E-05
7.75;1.4;0;0.00E+00;0.00E+00;8.66E-05
7.75;1.45;0;0.00E+00;0.00E+00;8.61E-05
7.75;1.5;0;0.00E+00;0.00E+00;8.68E-05
7.75;1.55;0;0.00E+00;0.00E+00;8.62E-05
7.75;1.6;0;0.00E+00;0.00E+00;8.69E-05
7.75;1.65;0;0.00E+00;0.00E+00;8.64E-05
7.75;1.7;0;0.00E+00;0.00E+00;8.70E-05
7.75;1.75;0;0.00E+00;0.00E+00;8.65E-05
7.75;1.8;0;0.00E+00;0.00E+00;8.72E-05
7.75;1.85;0;0.00E+00;0.00E+00;8.67E-05
7.75;1.9;0;0.00E+00;0.00E+00;8.73E-05
7.75;1.95;0;0.00E+00;0.00E+00;8.68E-05
7.75;2;0;0.00E+00;0.00E+00;8.75E-05
7.8;0;0;0.00E+00;0.00E+00;8.42E-05
7.8;0.05;0;0.00E+00;0.00E+00;8.48E-05
7.8;0.1;0;0.00E+00;0.00E+00;8.43E-05
7.8;0.15;0;0.00E+00;0.00E+00;8.50E-05
7.8;0.2;0;0.00E+00;0.00E+00;8.45E-05
7.8;0.25;0;0.00E+00;0.00E+00;8.51E-05
7.8;0.3;0;0.00E+00;0.00E+00;8.46E-05
7.8;0.35;0;0.00E+00;0.00E+00;8.53E-05
7.8;0.4;0;0.00E+00;0.00E+00;8.47E-05
7.8;0.45;0;0.00E+00;0.00E+00;8.54E-05
7.8;0.5;0;0.00E+00;0.00E+00;8.49E-05
7.8;0.55;0;0.00E+00;0.00E+00;8.56E-05
7.8;0.6;0;0.00E+00;0.00E+00;8.50E-05
7.8;0.65;0;0.00E+00;0.00E+00;8.57E-05
7.8;0.7;0;0.00E+00;0.00E+00;8.52E-05
7.8;0.75;0;0.00E+00;0.00E+00;8.58E-05
7.8;0.8;0;0.00E+00;0.00E+00;8.53E-05
7.8;0.85;0;0.00E+00;0.00E+00;8.60E-05
7.8;0.9;0;0.00E+00;0.00E+00;8.55E-05
7.8;0.95;0;0.00E+00;0.00E+00;8.61E-05
7.8;1;0;0.00E+00;0.00E+00;8.56E-05
7.8;1.05;0;0.00E+00;0.00E+00;8.63E-05
7.8;1.1;0;0.00E+00;0.00E+00;8.58E-05
7.8;1.15;0;0.00E+00;0.00E+00;8.64E-05
7.8;1.2;0;0.00E+00;0.00E+00;8.59E-05
7.8;1.25;0;0.00E+00;0.00E+00;8.66E-05
7.8;1.3;0;0.00E+00;0.00E+00;8.60E-05
